01316  2007-09-30T18:51:13.500  273.7855729166  244450338.682349     11863.041821  2007-09-30T18:35:08.413  7166662747.006852       0.000000  8420753656.993600  8420753656.880130  -0.030471         0.113470   -63.6          -0.002872  -99999.999999  -999.9  -999.9  
01317  2007-09-30T18:51:14.500  273.7855844907  244450339.682349     11863.731930  2007-09-30T18:35:09.413  7166662747.006852       0.000000  8420753657.677400  8420753657.566870  -0.030466         0.110530   -63.6          -0.000063  -99999.999999  -999.9  -999.9  
01318  2007-09-30T18:51:15.500  273.7855960648  244450340.682349     11864.421883  2007-09-30T18:35:10.413  7166662747.006852       0.000000  8420753658.361100  8420753658.252988  -0.030462         0.108112   -63.6           0.003673  -99999.999999  -999.9  -999.9  
01319  2007-09-30T18:51:16.500  273.7856076388  244450341.682349     11865.111679  2007-09-30T18:35:11.414  7166662747.006852       0.000000  8420753659.047300  8420753658.938483  -0.030457         0.108817   -63.6          -0.012773  -99999.999999  -999.9  -999.9  
01320  2007-09-30T18:51:17.500  273.7856192129  244450342.682349     11865.801320  2007-09-30T18:35:12.414  7166662747.006852       0.000000  8420753659.733600  8420753659.623356  -0.030452         0.110244   -63.6          -0.007945  -99999.999999  -999.9  -999.9  
01321  2007-09-30T18:51:18.500  273.7856307870  244450343.682349     11866.490805  2007-09-30T18:35:13.414  7166662747.006852       0.000000  8420753660.425600  8420753660.307609  -0.030448         0.117991   -63.6           0.007627  -99999.999999  -999.9  -999.9  
01322  2007-09-30T18:51:19.500  273.7856423611  244450344.682349     11867.180134  2007-09-30T18:35:14.414  7166662747.006852       0.000000  8420753661.109200  8420753660.991240  -0.030443         0.117960   -63.6           0.014391  -99999.999999  -999.9  -999.9  
01323  2007-09-30T18:51:20.500  273.7856539351  244450345.682349     11867.869307  2007-09-30T18:35:15.414  7166662747.006852       0.000000  8420753661.791000  8420753661.674251  -0.030438         0.116750   -63.7          -0.012854  -99999.999999  -999.9  -999.9  
01324  2007-09-30T18:51:21.500  273.7856655092  244450346.682349     11868.558324  2007-09-30T18:35:16.414  7166662747.006852       0.000000  8420753662.477500  8420753662.356640  -0.030434         0.120860   -63.7          -0.011581  -99999.999999  -999.9  -999.9  
01325  2007-09-30T18:51:22.500  273.7856770833  244450347.682349     11869.247186  2007-09-30T18:35:17.414  7166662747.006852       0.000000  8420753663.156500  8420753663.038409  -0.030429         0.118091   -63.7           0.004537  -99999.999999  -999.9  -999.9  
01326  2007-09-30T18:51:23.500  273.7856886574  244450348.682349     11869.935891  2007-09-30T18:35:18.414  7166662747.006852       0.000000  8420753663.832900  8420753663.719559  -0.030425         0.113341   -63.7           0.000164  -99999.999999  -999.9  -999.9  
01327  2007-09-30T18:51:24.500  273.7857002314  244450349.682349     11870.624441  2007-09-30T18:35:19.414  7166662747.006852       0.000000  8420753664.514700  8420753664.400085  -0.030420         0.114614   -63.7           0.005918  -99999.999999  -999.9  -999.9  
01328  2007-09-30T18:51:25.500  273.7857118055  244450350.682349     11871.312835  2007-09-30T18:35:20.414  7166662747.006852       0.000000  8420753665.194500  8420753665.079993  -0.030415         0.114507   -63.7           0.001618  -99999.999999  -999.9  -999.9  
01329  2007-09-30T18:51:26.500  273.7857233796  244450351.682349     11872.001073  2007-09-30T18:35:21.414  7166662747.006852       0.000000  8420753665.866300  8420753665.759281  -0.030411         0.107018   -63.7          -0.003300  -99999.999999  -999.9  -999.9  
01330  2007-09-30T18:51:27.500  273.7857349537  244450352.682349     11872.689155  2007-09-30T18:35:22.414  7166662747.006852       0.000000  8420753666.546300  8420753666.437949  -0.030406         0.108351   -63.7          -0.003954  -99999.999999  -999.9  -999.9  
01331  2007-09-30T18:51:28.500  273.7857465277  244450353.682349     11873.377082  2007-09-30T18:35:23.414  7166662747.006852       0.000000  8420753667.237500  8420753667.115996  -0.030401         0.121504   -63.7           0.009336  -99999.999999  -999.9  -999.9  
01332  2007-09-30T18:51:29.500  273.7857581018  244450354.682349     11874.064852  2007-09-30T18:35:24.415  7166662747.006852       0.000000  8420753667.911300  8420753667.793425  -0.030397         0.117875   -63.7          -0.008727  -99999.999999  -999.9  -999.9  
01333  2007-09-30T18:51:30.500  273.7857696759  244450355.682349     11874.752467  2007-09-30T18:35:25.415  7166662747.006852       0.000000  8420753668.587200  8420753668.470234  -0.030392         0.116966   -63.7           0.002737  -99999.999999  -999.9  -999.9  
01334  2007-09-30T18:51:31.500  273.7857812500  244450356.682349     11875.439926  2007-09-30T18:35:26.415  7166662747.006852       0.000000  8420753669.270000  8420753669.146423  -0.030387         0.123577   -63.7          -0.001682  -99999.999999  -999.9  -999.9  
01335  2007-09-30T18:51:32.500  273.7857928240  244450357.682349     11876.127230  2007-09-30T18:35:27.415  7166662747.006852       0.000000  8420753669.933600  8420753669.821993  -0.030383         0.111608   -63.6           0.009037  -99999.999999  -999.9  -999.9  
01336  2007-09-30T18:51:33.500  273.7858043981  244450358.682349     11876.814377  2007-09-30T18:35:28.415  7166662747.006852       0.000000  8420753670.616200  8420753670.496944  -0.030378         0.119256   -63.6          -0.010027  -99999.999999  -999.9  -999.9  
01337  2007-09-30T18:51:34.500  273.7858159722  244450359.682349     11877.501369  2007-09-30T18:35:29.415  7166662747.006852       0.000000  8420753671.283500  8420753671.171279  -0.030373         0.112221   -63.6          -0.002118  -99999.999999  -999.9  -999.9  
01338  2007-09-30T18:51:35.500  273.7858275462  244450360.682349     11878.188206  2007-09-30T18:35:30.415  7166662747.006852       0.000000  8420753671.952700  8420753671.844995  -0.030369         0.107704   -63.6           0.012973  -99999.999999  -999.9  -999.9  
01339  2007-09-30T18:51:36.500  273.7858391203  244450361.682349     11878.874886  2007-09-30T18:35:31.415  7166662747.006852       0.000000  8420753672.628700  8420753672.518092  -0.030364         0.110608   -63.6          -0.003391  -99999.999999  -999.9  -999.9  
01340  2007-09-30T18:51:37.500  273.7858506944  244450362.682349     11879.561411  2007-09-30T18:35:32.415  7166662747.006852       0.000000  8420753673.307400  8420753673.190572  -0.030359         0.116828   -63.6          -0.004391  -99999.999999  -999.9  -999.9  
01341  2007-09-30T18:51:38.500  273.7858622685  244450363.682349     11880.247780  2007-09-30T18:35:33.415  7166662747.006852       0.000000  8420753673.971900  8420753673.862433  -0.030355         0.109467   -63.6           0.005682  -99999.999999  -999.9  -999.9  
01342  2007-09-30T18:51:39.500  273.7858738425  244450364.682349     11880.933993  2007-09-30T18:35:34.415  7166662747.006852       0.000000  8420753674.645800  8420753674.533678  -0.030350         0.112122   -63.6          -0.004509  -99999.999999  -999.9  -999.9  
01343  2007-09-30T18:51:40.500  273.7858854166  244450365.682349     11881.620051  2007-09-30T18:35:35.415  7166662747.006852       0.000000  8420753675.309400  8420753675.204304  -0.030346         0.105096   -63.6           0.000909  -99999.999999  -999.9  -999.9  
01344  2007-09-30T18:51:41.500  273.7858969907  244450366.682349     11882.305953  2007-09-30T18:35:36.415  7166662747.006852       0.000000  8420753675.992100  8420753675.874312  -0.030341         0.117787   -63.6          -0.003082  -99999.999999  -999.9  -999.9  
01345  2007-09-30T18:51:42.500  273.7859085648  244450367.682349     11882.991699  2007-09-30T18:35:37.416  7166662747.006852       0.000000  8420753676.656400  8420753676.543705  -0.030336         0.112695   -63.6           0.004546  -99999.999999  -999.9  -999.9  
01346  2007-09-30T18:51:43.500  273.7859201388  244450368.682349     11883.677290  2007-09-30T18:35:38.416  7166662747.006852       0.000000  8420753677.335500  8420753677.212480  -0.030332         0.123020   -63.6          -0.000663  -99999.999999  -999.9  -999.9  
01347  2007-09-30T18:51:44.500  273.7859317129  244450369.682349     11884.362725  2007-09-30T18:35:39.416  7166662747.006852       0.000000  8420753677.994400  8420753677.880638  -0.030327         0.113762   -63.6          -0.005264  -99999.999999  -999.9  -999.9  
01348  2007-09-30T18:51:45.500  273.7859432870  244450370.682349     11885.048004  2007-09-30T18:35:40.416  7166662747.006852       0.000000  8420753678.657500  8420753678.548180  -0.030322         0.109321   -63.6           0.001891  -99999.999999  -999.9  -999.9  
01349  2007-09-30T18:51:46.500  273.7859548611  244450371.682349     11885.733128  2007-09-30T18:35:41.416  7166662747.006852       0.000000  8420753679.330500  8420753679.215105  -0.030318         0.115395   -63.6          -0.002654  -99999.999999  -999.9  -999.9  
